"","Home","Away0","Away1","Away2","Away3","Away4","Away5"
"1","Home0",0.0785929732309158,0.0804045814025725,0.0411289740339015,0.0140256726302018,0.00358724288686564,0.000146076517708928
"2","Home1",0.119494522635695,0.122248932410205,0.0625334163683694,0.0213249478508243,0.00545412469744413,0.000222098020145224
"3","Home2",0.0908410787436391,0.0929350120026668,0.0475386057463601,0.0162114649625125,0.00414628687733797,0.000168841410399441
"4","Home3",0.04603893916525,0.047100160225829,0.0240929214869185,0.00821609187727699,0.00210136924778432,8.55700915209481e-05
"5","Home4",0.0174996594226101,0.0179030355096563,0.00915785481075971,0.00312298268040338,0.000798742256535927,3.25256725182851e-05
"6","Home5",0.00170806923265038,0.00174744110080116,0.000893860255310323,0.000304821396901302,7.79619214442556e-05,3.17469609882605e-06
